file_name,fold,target,category,esc10,src_file,take,attr_id,attr_lic,attr_url,attr_note
sea_waves/1-61252-A-11.wav,1,11,sea_waves,True,61252,A,Corsica_S,CC-BY,http://www.freesound.org/people/Corsica_S/sounds/61252/,clip derived from mediterranean_sea_porticcio.flac
engine/1-61261-A-44.wav,1,44,engine,False,61261,A,Hybrid34,CC-Sampling+,http://www.freesound.org/people/Hybrid34/sounds/61261/,clip derived from V8_308_ENGINE.mp3
brushing_teeth/1-61534-A-27.wav,1,27,brushing_teeth,False,61534,A,cognito perceptu,CC0,http://www.freesound.org/people/cognito%20perceptu/sounds/61534/,clip derived from brushing teeth.wav
train/1-62509-A-45.wav,1,45,train,False,62509,A,lonemonk,CC-BY,http://www.freesound.org/people/lonemonk/sounds/62509/,clip derived from CN Freight Train Pass.wav
engine/1-62565-A-44.wav,1,44,engine,False,62565,A,lonemonk,CC-BY,http://www.freesound.org/people/lonemonk/sounds/62565/,clip derived from 1951 Mercury-Turnover and Cold Start.wav
keyboard_typing/1-62594-A-32.wav,1,32,keyboard_typing,False,62594,A,bsumusictech,CC0,http://www.freesound.org/people/bsumusictech/sounds/62594/,clip derived from Keyboard.wav
clock_tick/1-62849-A-38.wav,1,38,clock_tick,True,62849,A,life_interconnected,CC0,http://www.freesound.org/people/life_interconnected/sounds/62849/,clip derived from clock_tick_close.wav
clock_tick/1-62850-A-38.wav,1,38,clock_tick,True,62850,A,life_interconnected,CC0,http://www.freesound.org/people/life_interconnected/sounds/62850/,clip derived from clock_tick_realistic.wav
coughing/1-63679-A-24.wav,1,24,coughing,False,63679,A,sagetyrtle,CC0,http://www.freesound.org/people/sagetyrtle/sounds/63679/,clip derived from 1125coughing.wav
rain/1-63871-A-10.wav,1,10,rain,True,63871,A,liliangorini,CC0,http://www.freesound.org/people/liliangorini/sounds/63871/,clip derived from rain.mp3
chainsaw/1-64398-A-41.wav,1,41,chainsaw,True,64398,A,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/64398/,clip derived from Chainsaw Crosscutting  3.wav
chainsaw/1-64398-B-41.wav,1,41,chainsaw,True,64398,B,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/64398/,clip derived from Chainsaw Crosscutting  3.wav
train/1-64473-A-45.wav,1,45,train,False,64473,A,daveincamas,CC-BY,http://www.freesound.org/people/daveincamas/sounds/64473/,clip derived from 20081210FreightTrain2.wav
crickets/1-65483-A-13.wav,1,13,crickets,False,65483,A,Pogotron,CC-Sampling+,http://www.freesound.org/people/Pogotron/sounds/65483/,clip derived from Crickets.wav
clock_alarm/1-67033-A-37.wav,1,37,clock_alarm,False,67033,A,ytiesl2s,CC-Sampling+,http://www.freesound.org/people/ytiesl2s/sounds/67033/,clip derived from AlarmClock.wav
pouring_water/1-67152-A-17.wav,1,17,pouring_water,False,67152,A,jrssandoval,CC-Sampling+,http://www.freesound.org/people/jrssandoval/sounds/67152/,clip derived from pouring water (dif speeds).wav
drinking_sipping/1-67230-A-29.wav,1,29,drinking_sipping,False,67230,A,fille1000,CC-Sampling+,http://www.freesound.org/people/fille1000/sounds/67230/,clip derived from slurping.wav
brushing_teeth/1-67432-A-27.wav,1,27,brushing_teeth,False,67432,A,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/67432/,clip derived from 00869 brushing teeth 1.wav
brushing_teeth/1-68628-A-27.wav,1,27,brushing_teeth,False,68628,A,bwav,CC0,http://www.freesound.org/people/bwav/sounds/68628/,clip derived from brushing teeth with noise in background.wav
can_opening/1-68670-A-34.wav,1,34,can_opening,False,68670,A,mikaelfernstrom,CC-BY,http://www.freesound.org/people/mikaelfernstrom/sounds/68670/,clip derived from CokeCan.wav
can_opening/1-68734-A-34.wav,1,34,can_opening,False,68734,A,mikaelfernstrom,CC-BY,http://www.freesound.org/people/mikaelfernstrom/sounds/68734/,clip derived from TwoCokeCans.wav
can_opening/1-69165-A-34.wav,1,34,can_opening,False,69165,A,BranRainey,CC0,http://www.freesound.org/people/BranRainey/sounds/69165/,clip derived from cansound.wav
cow/1-69422-A-3.wav,1,3,cow,False,69422,A,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/69422/,clip derived from Calf And Cow.wav
cow/1-69641-A-3.wav,1,3,cow,False,69641,A,genghis attenborough,CC-BY-NC,http://www.freesound.org/people/genghis%20attenborough/sounds/69641/,clip derived from Cow2.wav
wind/1-69760-A-16.wav,1,16,wind,False,69760,A,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/69760/,clip derived from Wind In Bamboo.wav
train/1-70300-A-45.wav,1,45,train,False,70300,A,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/70300/,clip derived from Diesel Electric.wav
crackling_fire/1-7057-A-12.wav,1,12,crackling_fire,True,7057,A,mystiscool,CC-BY,http://www.freesound.org/people/mystiscool/sounds/7057/,clip derived from fire.wav
hen/1-71030-A-6.wav,1,6,hen,False,71030,A,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/71030/,clip derived from 01011 cote chickencoop distant walk.wav
clock_alarm/1-72195-A-37.wav,1,37,clock_alarm,False,72195,A,snowflakes,CC0,http://www.freesound.org/people/snowflakes/sounds/72195/,clip derived from alarmclock.mp3
clock_alarm/1-72195-B-37.wav,1,37,clock_alarm,False,72195,B,snowflakes,CC0,http://www.freesound.org/people/snowflakes/sounds/72195/,clip derived from alarmclock.mp3
hen/1-72229-A-6.wav,1,6,hen,False,72229,A,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/72229/,clip derived from 20090501.henhouse.flac
hen/1-72229-B-6.wav,1,6,hen,False,72229,B,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/72229/,clip derived from 20090501.henhouse.flac
laughing/1-72695-A-26.wav,1,26,laughing,False,72695,A,sagetyrtle,CC0,http://www.freesound.org/people/sagetyrtle/sounds/72695/,clip derived from laugh5_woman.wav
laughing/1-73123-A-26.wav,1,26,laughing,False,73123,A,sagetyrtle,CC0,http://www.freesound.org/people/sagetyrtle/sounds/73123/,clip derived from 0524laugh.wav
insects/1-73585-A-7.wav,1,7,insects,False,73585,A,J.Zazvurek,CC-BY,http://www.freesound.org/people/J.Zazvurek/sounds/73585/,clip derived from Bees in treetop.wav
clock_alarm/1-74517-A-37.wav,1,37,clock_alarm,False,74517,A,galeku,CC0,http://www.freesound.org/people/galeku/sounds/74517/,clip derived from outro-dia-mais.wav
crickets/1-7456-A-13.wav,1,13,crickets,False,7456,A,mystiscool,CC-BY,http://www.freesound.org/people/mystiscool/sounds/7456/,clip derived from crickets.wav
crow/1-75162-A-9.wav,1,9,crow,False,75162,A,nigelcoop,CC0,http://www.freesound.org/people/nigelcoop/sounds/75162/,clip derived from crow.wav
insects/1-75189-A-7.wav,1,7,insects,False,75189,A,HerbertBoland,CC-BY,http://www.freesound.org/people/HerbertBoland/sounds/75189/,clip derived from BunchOfFlies.wav
sheep/1-75190-A-8.wav,1,8,sheep,False,75190,A,HerbertBoland,CC-BY,http://www.freesound.org/people/HerbertBoland/sounds/75190/,clip derived from Sheeheep.wav
siren/1-76831-A-42.wav,1,42,siren,False,76831,A,Rodney Gilliam,CC-Sampling+,http://www.freesound.org/people/Rodney%20Gilliam/sounds/76831/,clip derived from 1000000007.aif
siren/1-76831-B-42.wav,1,42,siren,False,76831,B,Rodney Gilliam,CC-Sampling+,http://www.freesound.org/people/Rodney%20Gilliam/sounds/76831/,clip derived from 1000000007.aif
siren/1-76831-C-42.wav,1,42,siren,False,76831,C,Rodney Gilliam,CC-Sampling+,http://www.freesound.org/people/Rodney%20Gilliam/sounds/76831/,clip derived from 1000000007.aif
siren/1-76831-D-42.wav,1,42,siren,False,76831,D,Rodney Gilliam,CC-Sampling+,http://www.freesound.org/people/Rodney%20Gilliam/sounds/76831/,clip derived from 1000000007.aif
siren/1-76831-E-42.wav,1,42,siren,False,76831,E,Rodney Gilliam,CC-Sampling+,http://www.freesound.org/people/Rodney%20Gilliam/sounds/76831/,clip derived from 1000000007.aif
cow/1-77160-A-3.wav,1,3,cow,False,77160,A,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/77160/,clip derived from 01186 village walk 3.wav
cow/1-77241-A-3.wav,1,3,cow,False,77241,A,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/77241/,clip derived from 01188 cow munch one shot 2.wav
cat/1-79113-A-5.wav,1,5,cat,False,79113,A,Kyster,CC-BY,http://www.freesound.org/people/Kyster/sounds/79113/,clip derived from cat meow 01.wav
drinking_sipping/1-79146-A-29.wav,1,29,drinking_sipping,False,79146,A,Razzvio,CC-BY,http://www.freesound.org/people/Razzvio/sounds/79146/,clip derived from Swallowing Water.wav
pouring_water/1-79220-A-17.wav,1,17,pouring_water,False,79220,A,axiyee,CC-Sampling+,http://www.freesound.org/people/axiyee/sounds/79220/,clip derived from water_pouring_ceramicbowl.wav
vacuum_cleaner/1-79236-A-36.wav,1,36,vacuum_cleaner,False,79236,A,joedeshon,CC-BY,http://www.freesound.org/people/joedeshon/sounds/79236/,clip derived from bissell_carpet_cleaner_vacuum_01.wav
keyboard_typing/1-79711-A-32.wav,1,32,keyboard_typing,False,79711,A,beckmen,CC0,http://www.freesound.org/people/beckmen/sounds/79711/,clip derived from typing_soft.wav
insects/1-7973-A-7.wav,1,7,insects,False,7973,A,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/7973/,clip derived from fly.00.wav
hand_saw/1-7974-A-49.wav,1,49,hand_saw,False,7974,A,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/7974/,clip derived from handsaw.wav
hand_saw/1-7974-B-49.wav,1,49,hand_saw,False,7974,B,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/7974/,clip derived from handsaw.wav
insects/1-80785-A-7.wav,1,7,insects,False,80785,A,NoiseCollector,CC-BY,http://www.freesound.org/people/NoiseCollector/sounds/80785/,clip derived from flyrawflyby2.wav
crickets/1-80840-A-13.wav,1,13,crickets,False,80840,A,sunsinger,CC-BY,http://www.freesound.org/people/sunsinger/sounds/80840/,clip derived from Night Crickets & Bullfrogs.wav
crickets/1-80841-A-13.wav,1,13,crickets,False,80841,A,sunsinger,CC-BY,http://www.freesound.org/people/sunsinger/sounds/80841/,clip derived from Night Crickets at Bosque Del Apache-2.wav
door_wood_knock/1-81001-A-30.wav,1,30,door_wood_knock,False,81001,A,payattention,CC0,http://www.freesound.org/people/payattention/sounds/81001/,clip derived from Knock on door.mp3
door_wood_knock/1-81001-B-30.wav,1,30,door_wood_knock,False,81001,B,payattention,CC0,http://www.freesound.org/people/payattention/sounds/81001/,clip derived from Knock on door.mp3
cow/1-81269-A-3.wav,1,3,cow,False,81269,A,ra_gun,CC0,http://www.freesound.org/people/ra_gun/sounds/81269/,clip derived from ambience-Blaafarveverket 02-090721.wav
mouse_click/1-81851-A-31.wav,1,31,mouse_click,False,81851,A,aneolus,CC0,http://www.freesound.org/people/aneolus/sounds/81851/,clip derived from clics.ogg
sneezing/1-81883-A-21.wav,1,21,sneezing,True,81883,A,stevenpam,CC-BY,http://www.freesound.org/people/stevenpam/sounds/81883/,clip derived from sneeze.wav
door_wood_knock/1-82817-A-30.wav,1,30,door_wood_knock,False,82817,A,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/82817/,clip derived from 01337 knocking 1.wav
keyboard_typing/1-84393-A-32.wav,1,32,keyboard_typing,False,84393,A,btothedub88,CC-Sampling+,http://www.freesound.org/people/btothedub88/sounds/84393/,clip derived from keyboard sounf effect.wav
glass_breaking/1-84536-A-39.wav,1,39,glass_breaking,False,84536,A,cmusounddesign,CC-BY,http://www.freesound.org/people/cmusounddesign/sounds/84536/,clip derived from glass.wav
glass_breaking/1-84704-A-39.wav,1,39,glass_breaking,False,84704,A,cmusounddesign,CC-BY,http://www.freesound.org/people/cmusounddesign/sounds/84704/,clip derived from Glass Break 1.wav
glass_breaking/1-84705-A-39.wav,1,39,glass_breaking,False,84705,A,cmusounddesign,CC-BY,http://www.freesound.org/people/cmusounddesign/sounds/84705/,clip derived from Glass Breaking.wav
mouse_click/1-85123-A-31.wav,1,31,mouse_click,False,85123,A,Wrylytucker,CC-BY,http://www.freesound.org/people/Wrylytucker/sounds/85123/,clip derived from mouse double clicks and clicks.wav
glass_breaking/1-85168-A-39.wav,1,39,glass_breaking,False,85168,A,cmusounddesign,CC-BY,http://www.freesound.org/people/cmusounddesign/sounds/85168/,clip derived from jf Glass Breaking.wav
glass_breaking/1-85184-A-39.wav,1,39,glass_breaking,False,85184,A,cmusounddesign,CC-BY,http://www.freesound.org/people/cmusounddesign/sounds/85184/,clip derived from mp glass break.wav
dog/1-85362-A-0.wav,1,0,dog,True,85362,A,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/85362/,clip derived from 20091211.barking.stairs.wav
drinking_sipping/1-85909-A-29.wav,1,29,drinking_sipping,False,85909,A,mwmarsh,CC-Sampling+,http://www.freesound.org/people/mwmarsh/sounds/85909/,clip derived from drinking in big gulps.aiff
drinking_sipping/1-87565-A-29.wav,1,29,drinking_sipping,False,87565,A,SGAK,CC0,http://www.freesound.org/people/SGAK/sounds/87565/,clip derived from gulps.wav
train/1-88409-A-45.wav,1,45,train,False,88409,A,Heigh-hoo,CC0,http://www.freesound.org/people/Heigh-hoo/sounds/88409/,clip derived from chichibu.wav
train/1-88409-B-45.wav,1,45,train,False,88409,B,Heigh-hoo,CC0,http://www.freesound.org/people/Heigh-hoo/sounds/88409/,clip derived from chichibu.wav
sheep/1-88574-A-8.wav,1,8,sheep,False,88574,A,inchadney,CC-BY,http://www.freesound.org/people/inchadney/sounds/88574/,clip derived from Sheep.WAV
glass_breaking/1-88807-A-39.wav,1,39,glass_breaking,False,88807,A,lsprice,CC-BY,http://www.freesound.org/people/lsprice/sounds/88807/,clip derived from gb11.aif
water_drops/1-90797-A-15.wav,1,15,water_drops,False,90797,A,kMoon,CC-BY,http://www.freesound.org/people/kMoon/sounds/90797/,clip derived from Water_Drops.wav
sea_waves/1-91359-A-11.wav,1,11,sea_waves,True,91359,A,ariat,CC-BY,http://www.freesound.org/people/ariat/sounds/91359/,clip derived from sea.aif
sea_waves/1-91359-B-11.wav,1,11,sea_waves,True,91359,B,ariat,CC-BY,http://www.freesound.org/people/ariat/sounds/91359/,clip derived from sea.aif
clapping/1-94036-A-22.wav,1,22,clapping,False,94036,A,kukla,CC-BY-NC,http://www.freesound.org/people/kukla/sounds/94036/,clip derived from audience clapping.wav
keyboard_typing/1-94231-A-32.wav,1,32,keyboard_typing,False,94231,A,gchand1,CC-Sampling+,http://www.freesound.org/people/gchand1/sounds/94231/,clip derived from Computer Type.wav
keyboard_typing/1-94231-B-32.wav,1,32,keyboard_typing,False,94231,B,gchand1,CC-Sampling+,http://www.freesound.org/people/gchand1/sounds/94231/,clip derived from Computer Type.wav
mouse_click/1-95563-A-31.wav,1,31,mouse_click,False,95563,A,j1987,CC0,http://www.freesound.org/people/j1987/sounds/95563/,clip derived from mouse.wav
clock_alarm/1-96890-A-37.wav,1,37,clock_alarm,False,96890,A,TinyJiro,CC-BY,http://www.freesound.org/people/TinyJiro/sounds/96890/,clip derived from Alarm Clock.mp3
crow/1-96950-A-9.wav,1,9,crow,False,96950,A,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/96950/,clip derived from Carrion Crows.wav
crow/1-96950-B-9.wav,1,9,crow,False,96950,B,Benboncan,CC-BY,http://www.freesound.org/people/Benboncan/sounds/96950/,clip derived from Carrion Crows.wav
dog/1-97392-A-0.wav,1,0,dog,True,97392,A,Tomlija,CC-BY,http://www.freesound.org/people/Tomlija/sounds/97392/,clip derived from dog barking.wav
glass_breaking/1-977-A-39.wav,1,39,glass_breaking,False,977,A,RHumphries,CC-BY,http://www.freesound.org/people/RHumphries/sounds/977/,clip derived from RBH Glass_Break 01.wav
mouse_click/1-97793-A-31.wav,1,31,mouse_click,False,97793,A,CGEffex,CC-BY,http://www.freesound.org/people/CGEffex/sounds/97793/,clip derived from Mouse.wav
crickets/1-9841-A-13.wav,1,13,crickets,False,9841,A,LS,CC-BY,http://www.freesound.org/people/LS/sounds/9841/,clip derived from crickets near ftn2.mp3
hand_saw/1-9886-A-49.wav,1,49,hand_saw,False,9886,A,Pingel,CC0,http://www.freesound.org/people/Pingel/sounds/9886/,clip derived from WoodSaw1.wav
hand_saw/1-9887-A-49.wav,1,49,hand_saw,False,9887,A,Pingel,CC0,http://www.freesound.org/people/Pingel/sounds/9887/,clip derived from WoodSaw2.wav
hand_saw/1-9887-B-49.wav,1,49,hand_saw,False,9887,B,Pingel,CC0,http://www.freesound.org/people/Pingel/sounds/9887/,clip derived from WoodSaw2.wav
mouse_click/1-99958-A-31.wav,1,31,mouse_click,False,99958,A,CGEffex,CC-BY,http://www.freesound.org/people/CGEffex/sounds/99958/,clip derived from Computer mouse.wav
car_horn/2-100648-A-43.wav,2,43,car_horn,False,100648,A,Unice.ys,CC0,http://www.freesound.org/people/Unice.ys/sounds/100648/,clip derived from Shanghai Nanjing Road 20100606_02.mp3
rooster/2-100786-A-1.wav,2,1,rooster,True,100786,A,Tomlija,CC-BY,http://www.freesound.org/people/Tomlija/sounds/100786/,clip derived from rooster 2.aif
rain/2-101676-A-10.wav,2,10,rain,True,101676,A,nialldoran,CC0,http://www.freesound.org/people/nialldoran/sounds/101676/,"clip derived from rain, sm57.wav"
pouring_water/2-102414-A-17.wav,2,17,pouring_water,False,102414,A,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
pouring_water/2-102414-B-17.wav,2,17,pouring_water,False,102414,B,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
pouring_water/2-102414-C-17.wav,2,17,pouring_water,False,102414,C,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
pouring_water/2-102414-D-17.wav,2,17,pouring_water,False,102414,D,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
pouring_water/2-102414-E-17.wav,2,17,pouring_water,False,102414,E,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
pouring_water/2-102414-F-17.wav,2,17,pouring_water,False,102414,F,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
pouring_water/2-102414-G-17.wav,2,17,pouring_water,False,102414,G,deankonidaris,CC-BY,http://www.freesound.org/people/deankonidaris/sounds/102414/,clip derived from WATER POURING MULTIPLE.mp3
clock_alarm/2-102435-A-37.wav,2,37,clock_alarm,False,102435,A,tuberatanka,CC0,http://www.freesound.org/people/tuberatanka/sounds/102435/,clip derived from old alarm clock ringing
washing_machine/2-102567-A-35.wav,2,35,washing_machine,False,102567,A,earthsounds,CC-BY,http://www.freesound.org/people/earthsounds/sounds/102567/,clip derived from Washing machine full final spin cycle.wav
washing_machine/2-102567-B-35.wav,2,35,washing_machine,False,102567,B,earthsounds,CC-BY,http://www.freesound.org/people/earthsounds/sounds/102567/,clip derived from Washing machine full final spin cycle.wav
washing_machine/2-102567-C-35.wav,2,35,washing_machine,False,102567,C,earthsounds,CC-BY,http://www.freesound.org/people/earthsounds/sounds/102567/,clip derived from Washing machine full final spin cycle.wav
washing_machine/2-102567-D-35.wav,2,35,washing_machine,False,102567,D,earthsounds,CC-BY,http://www.freesound.org/people/earthsounds/sounds/102567/,clip derived from Washing machine full final spin cycle.wav
washing_machine/2-102568-A-35.wav,2,35,washing_machine,False,102568,A,earthsounds,CC-BY,http://www.freesound.org/people/earthsounds/sounds/102568/,clip derived from Washing machine rinse cycle.wav
drinking_sipping/2-102581-A-29.wav,2,29,drinking_sipping,False,102581,A,CGEffex,CC-BY,http://www.freesound.org/people/CGEffex/sounds/102581/,clip derived from Gulping liquid.wav
drinking_sipping/2-102581-B-29.wav,2,29,drinking_sipping,False,102581,B,CGEffex,CC-BY,http://www.freesound.org/people/CGEffex/sounds/102581/,clip derived from Gulping liquid.wav
sea_waves/2-102852-A-11.wav,2,11,sea_waves,True,102852,A,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/102852/,clip derived from 20100803.surf.seagulls.wav
cow/2-103423-A-3.wav,2,3,cow,False,103423,A,confusion_music,CC-BY,http://www.freesound.org/people/confusion_music/sounds/103423/,clip derived from bull 1 (B).wav
cow/2-103424-A-3.wav,2,3,cow,False,103424,A,confusion_music,CC-BY,http://www.freesound.org/people/confusion_music/sounds/103424/,clip derived from bull 2 (C).wav
cow/2-103426-A-3.wav,2,3,cow,False,103426,A,confusion_music,CC-BY,http://www.freesound.org/people/confusion_music/sounds/103426/,clip derived from bull 4 (C).wav
cow/2-103427-A-3.wav,2,3,cow,False,103427,A,confusion_music,CC-BY,http://www.freesound.org/people/confusion_music/sounds/103427/,clip derived from bull 5 (B).wav
cow/2-103428-A-3.wav,2,3,cow,False,103428,A,confusion_music,CC-BY,http://www.freesound.org/people/confusion_music/sounds/103428/,clip derived from bull 6 (C).wav
thunderstorm/2-104105-A-19.wav,2,19,thunderstorm,False,104105,A,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/104105/,clip derived from 02139 rolling thunderstorm.wav
thunderstorm/2-104105-B-19.wav,2,19,thunderstorm,False,104105,B,Robinhood76,CC-BY-NC,http://www.freesound.org/people/Robinhood76/sounds/104105/,clip derived from 02139 rolling thunderstorm.wav
keyboard_typing/2-104168-A-32.wav,2,32,keyboard_typing,False,104168,A,SpazTastic,CC-Sampling+,http://www.freesound.org/people/SpazTastic/sounds/104168/,clip derived from keyboard.wav
clock_alarm/2-104475-A-37.wav,2,37,clock_alarm,False,104475,A,rparson,CC-Sampling+,http://www.freesound.org/people/rparson/sounds/104475/,clip derived from Alarm Clock- E.mp3
clock_alarm/2-104476-A-37.wav,2,37,clock_alarm,False,104476,A,rparson,CC-Sampling+,http://www.freesound.org/people/rparson/sounds/104476/,clip derived from Alarm Clock- T.mp3
cow/2-104877-A-3.wav,2,3,cow,False,104877,A,Kulanen,CC0,http://www.freesound.org/people/Kulanen/sounds/104877/,clip derived from Cows muing.wav
wind/2-104952-A-16.wav,2,16,wind,False,104952,A,Glaneur de sons,CC-BY,http://www.freesound.org/people/Glaneur%20de%20sons/sounds/104952/,clip derived from Vent - wind (1).wav
wind/2-104952-B-16.wav,2,16,wind,False,104952,B,Glaneur de sons,CC-BY,http://www.freesound.org/people/Glaneur%20de%20sons/sounds/104952/,clip derived from Vent - wind (1).wav
airplane/2-105270-A-47.wav,2,47,airplane,False,105270,A,inchadney,CC-BY,http://www.freesound.org/people/inchadney/sounds/105270/,clip derived from single engine plane.WAV
engine/2-106014-A-44.wav,2,44,engine,False,106014,A,Corsica_S,CC-BY,http://www.freesound.org/people/Corsica_S/sounds/106014/,clip derived from samurai_engine.wav
engine/2-106015-A-44.wav,2,44,engine,False,106015,A,Corsica_S,CC-BY,http://www.freesound.org/people/Corsica_S/sounds/106015/,clip derived from samurai_tailpipe.wav
engine/2-106015-B-44.wav,2,44,engine,False,106015,B,Corsica_S,CC-BY,http://www.freesound.org/people/Corsica_S/sounds/106015/,clip derived from samurai_tailpipe.wav
crickets/2-106019-A-13.wav,2,13,crickets,False,106019,A,Christoff45,CC-BY,http://www.freesound.org/people/Christoff45/sounds/106019/,clip derived from crickets.wav
vacuum_cleaner/2-106072-A-36.wav,2,36,vacuum_cleaner,False,106072,A,NoiseCollector,CC-BY,http://www.freesound.org/people/NoiseCollector/sounds/106072/,clip derived from vacuum1.mp3
vacuum_cleaner/2-106073-A-36.wav,2,36,vacuum_cleaner,False,106073,A,NoiseCollector,CC-BY,http://www.freesound.org/people/NoiseCollector/sounds/106073/,clip derived from vacuum2.mp3
engine/2-106486-A-44.wav,2,44,engine,False,106486,A,KlankOntwerp,CC-BY-NC,http://www.freesound.org/people/KlankOntwerp/sounds/106486/,clip derived from 4banger_engine_outside_1.aiff
engine/2-106487-A-44.wav,2,44,engine,False,106487,A,KlankOntwerp,CC-BY-NC,http://www.freesound.org/people/KlankOntwerp/sounds/106487/,clip derived from 4banger_engine_outside_2.aiff
airplane/2-106849-A-47.wav,2,47,airplane,False,106849,A,dobroide,CC-BY,http://www.freesound.org/people/dobroide/sounds/106849/,clip derived from 20101012.passing.plane.pealing.bell.wav
glass_breaking/2-106881-A-39.wav,2,39,glass_breaking,False,106881,A,Tomlija,CC-BY,http://www.freesound.org/people/Tomlija/sounds/106881/,clip derived from 200 pounds stepping on a glass object.aif
engine/2-107228-A-44.wav,2,44,engine,False,107228,A,lonemonk,CC-BY,http://www.freesound.org/people/lonemonk/sounds/107228/,clip derived from Triumph start and idle.wav
engine/2-107228-B-44.wav,2,44,engine,False,107228,B,lonemonk,CC-BY,http://www.freesound.org/people/lonemonk/sounds/107228/,clip derived from Triumph start and idle.wav
crying_baby/2-107351-A-20.wav,2,20,crying_baby,True,107351,A,ermfilm,CC-BY,http://www.freesound.org/people/ermfilm/sounds/107351/,clip derived from baby-crying-1_(sounds-AT-ermfilm_pl).wav
crying_baby/2-107351-B-20.wav,2,20,crying_baby,True,107351,B,ermfilm,CC-BY,http://www.freesound.org/people/ermfilm/sounds/107351/,clip derived from baby-crying-1_(sounds-AT-ermfilm_pl).wav
coughing/2-108017-A-24.wav,2,24,coughing,False,108017,A,ErocShadow,CC-Sampling+,http://www.freesound.org/people/ErocShadow/sounds/108017/,clip derived from Cough.wav
chirping_birds/2-108760-A-14.wav,2,14,chirping_birds,False,108760,A,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108760/,clip derived from birds_evening.wav
chirping_birds/2-108760-B-14.wav,2,14,chirping_birds,False,108760,B,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108760/,clip derived from birds_evening.wav
chirping_birds/2-108761-A-14.wav,2,14,chirping_birds,False,108761,A,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108761/,clip derived from birds_late_morning.wav
crow/2-108763-A-9.wav,2,9,crow,False,108763,A,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108763/,clip derived from birds_morning02.wav
crow/2-108766-A-9.wav,2,9,crow,False,108766,A,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108766/,clip derived from crows.wav
crow/2-108767-A-9.wav,2,9,crow,False,108767,A,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108767/,clip derived from crows_and_magpies.wav
crow/2-108767-B-9.wav,2,9,crow,False,108767,B,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108767/,clip derived from crows_and_magpies.wav
crow/2-108767-C-9.wav,2,9,crow,False,108767,C,soundbytez,CC-BY,http://www.freesound.org/people/soundbytez/sounds/108767/,clip derived from crows_and_magpies.wav
crow/2-109231-A-9.wav,2,9,crow,False,109231,A,inchadney,CC-BY,http://www.freesound.org/people/inchadney/sounds/109231/,clip derived from crows and magpie.WAV
crow/2-109231-B-9.wav,2,9,crow,False,109231,B,inchadney,CC-BY,http://www.freesound.org/people/inchadney/sounds/109231/,clip derived from crows and magpie.WAV
crow/2-109231-C-9.wav,2,9,crow,False,109231,C,inchadney,CC-BY,http://www.freesound.org/people/inchadney/sounds/109231/,clip derived from crows and magpie.WAV
